"racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","pctUrban","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","whitePerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctLess9thGrade","PctNotHSGrad","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","MalePctNevMarr","PersPerFam","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PersPerOwnOccHous","PersPerRentOccHous","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctWOFullPlumb","OwnOccHiQuart","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop"
-1.0183386344733,1.19986174242468,-0.364812074967677,-0.188358947439057,-0.656790983664539,-0.533068970534571,-0.580409185505057,-0.619869579145316,0.0997615645541363,1.2119102485615,1.17750787445061,1.10805034484807,-1.1228347615614,-1.17779794326548,-0.155072069234158,0.0133341667874308,0.619050009883111,-0.196319303888364,0.707806001332267,0.380531722181665,-0.550659875031217,-1.28262319641315,-1.35795193152708,-0.918394593347172,1.35925170941887,-0.709455170395716,-0.273806446193771,-0.773226490104669,-0.836661672052651,-0.975199681333274,1.87976398085804,1.80519187094727,-0.546695114523562,-1.08590839428819,-0.466950422334055,-0.980646773938251,-0.558895996962832,-0.707048215103765,-0.794052753421248,-0.68760760637119,1.33905820134652,-0.228171206203971,0.241377027113522,-1.07813557224637,-0.947712759158819,0.938978803049468,-1.21611540384836,-0.42644750883203,-1.21487570067794,-0.144929754110987,-0.958012607250782,-0.456533218215189,-0.504320750333576,-0.622451587113635,-0.0174752673518262,-0.794939559154161,0.190512471855285,-0.234634316742117,-0.213845616322451,0.488705876437714,1.10486399063449,0.917040118230166,-0.806151445529452,-0.330595367002011,-0.0653575313048009,-0.838382138511166,-0.462315731231076,0.0686583156351554,-0.0704653841898859,-0.197552638855916,-0.368084745325421,-0.342285104727203,-0.480046300540381,0.941419010033144,0.146771617380922,-1.00726513461466,-0.334379965568022
0.202056909479774,0.154503742474875,-0.283259831159205,-0.60961550993979,1.30054329852141,1.58830080991114,2.16482108069761,0.361624774332625,0.0997615645541363,-0.0946100937538713,-1.04731944213228,0.50554796983693,0.165841907596647,-0.0978912302546398,0.418469844802901,-0.274071184914624,-0.63933749313827,-0.712061663397443,-0.625764257360938,-0.438159763493052,-0.275883673702791,-0.272234754245487,-0.271045229338801,-0.394020375917876,-0.281882352607761,-1.5433394716346,1.73555099647051,-0.997615164513029,2.33646337479433,-0.908628164460748,0.908013640716143,1.06084189736866,-0.152827693244479,1.0158894141135,-0.358617924352554,-0.034217807965171,-0.965018600678421,-1.06280275866544,-0.75029686668064,-0.0064062820469367,-0.724514582371064,-0.192280370514096,-0.161158373591851,1.51277029342072,1.12715453713439,-1.70313348915174,-0.192389809897636,-0.222371968301851,-0.169876686959203,-0.807978655252389,-0.178140146261501,0.411151897997499,-0.409602870229713,1.27384349682491,-0.652557451745406,-0.670997369823673,1.03826805716424,-0.296390378656915,-0.031610304817032,-0.576304099572776,-0.350090128631118,0.73637882583219,-0.298260113487526,-0.636424043870957,-0.241298902496628,-0.61680475476215,0.203502409909842,0.413184200608871,-0.378993233005601,-0.484874637921435,0.145006830763493,1.82322239391258,-0.480046300540381,0.98816028072584,0.146771617380922,1.09825608756604,0.394138251958665
-0.921991617845425,0.464239446163706,1.10312831358481,0.309489717334537,-0.00434622293588858,-0.448214179316742,-0.656665581788465,-0.619869579145316,0.0997615645541363,0.101367957593434,1.45561128902347,-0.431677946847059,-0.444583883057164,1.02701159579832,-0.0833793299795254,-0.389033325595445,-0.279798206560732,-0.933094103187049,-0.292371692687637,-0.438159763493052,-0.118868701515119,-0.0701570658119549,0.000681446208268371,0.759602902426576,-0.350262938525537,0.124429130843169,-0.273806446193771,0.23652254473295,-1.1304695467607,0.689088240479878,-1.40923717039145,-1.30754438219964,-0.371642927288414,-0.800918860945591,0.128878316564199,-0.538979923150814,0.45641051232614,1.19030935055849,0.518623848796983,-0.914674714479275,1.33905820134652,-0.443516220343222,0.931437714037019,-0.938086606534639,-1.55796784630388,1.26416185439731,-0.0900172505025633,0.104148896546436,0.800479540065335,0.638673492692487,-1.16597859684792,-0.0911921166519521,-0.0780902898661941,0.175988448228911,-1.35820432329383,-0.980852843149892,0.667374988591574,-0.296390378656915,-0.63906134316843,0.0322730295760754,0.487610727915746,0.420221564135731,-0.763827167859291,0.281061986735881,0.330510553876809,-0.350911894263332,-0.212633928303232,0.0686583156351554,0.23806246462583,-0.341213638388675,0.421286910195986,-0.849825924720902,-0.340367276637327,0.847936468647752,0.146771617380922,0.64707296852732,-0.39508981702858
0.426866614944813,-0.000364109369540409,-0.364812074967677,-0.647911561076221,-0.08590181802697,-0.0239402232276007,-0.19912720408802,-0.554436622246787,-0.0260247559706436,0.558650077403814,-0.491112612986556,-0.498622655181629,-0.376758795206741,-0.502856247633705,-0.011686590724893,-0.216590114574213,-0.0101437416275793,0.245745575690847,0.0410208719856649,0.306105223483964,2.11859465215921,-0.524831864787401,-0.216699894229387,-0.761082328118383,0.743826436158882,-0.987416604142011,-0.776145806859841,-0.21225480408377,-0.77790009711104,-0.176341478862961,0.459513483727576,0.451828282622525,1.42264199187185,-0.337810869263861,0.2372108145457,-0.791360980743635,-0.0850862926279785,0.00446087201958217,-0.312737999274563,-0.838985678443247,1.33905820134652,2.60720481329617,-0.391178602566351,0.567439774866512,0.150746397702291,0.857683040212507,-0.345948648990244,-0.63052304936221,-0.692376193818569,-0.44631561826617,-0.594072125455784,1.14183410112397,1.20060109153595,-0.522646582695817,-0.370298703126037,-0.237199707166967,-0.657243113453674,1.55629147878703,-0.153100512487312,0.184417311863289,0.575789765446995,-0.121762313058197,0.971468216617288,-0.534481151581308,-0.285284245294584,0.313820256983716,0.453184212837686,0.0686583156351554,3.05888851094094,4.01650334743836,-1.11798781807076,-0.511465378058436,3.89656311508865,0.146817408257309,-1.08533748642208,-1.04486372786789,0.0905889946558785
-0.954107290054716,1.16114477946358,-0.487140440680384,-0.60961550993979,0.240320562337356,-0.448214179316742,-0.427896392938242,0.296191817434095,0.0997615645541363,-0.0946100937538713,2.10451925636014,0.371658553167789,0.708442610400035,-0.00789900417040333,-0.441843026252687,-0.791400817978322,-1.17864642300458,-0.712061663397443,-0.709112398529263,-1.03357175307466,-0.472152388937381,-0.32275417635387,-0.325390564448215,-0.603770062889594,0.333542920652225,0.402390564589464,0.102948074305781,0.29261971333504,-0.895423246994262,-0.0431984451179089,1.43126382386947,1.46685097386608,-0.502932067714775,-0.65842409427429,-0.521116671324806,0.596734836016882,0.0502879086105509,-0.292001247615146,-0.662785093199424,-0.309162426191049,-0.724514582371064,-0.658861234482474,0.758922542306145,0.322354084870976,0.0897208889877847,-0.930823742200619,-0.243576089595172,-0.957043914210497,-0.767018980512765,-1.71213624771794,-0.0221656540636452,-0.410865580519784,-0.456961810281645,0.87462347915364,0.547042229886911,0.506453428815958,0.190512471855285,-0.419902502486511,-0.456826031663011,0.133702551100884,0.663968802978244,1.05253608752865,-0.933124278539933,-0.687395490015781,-0.505210959284368,-1.14859047575979,-0.462315731231076,1.49597983909769,-0.0704653841898859,-0.00600463947890317,-0.920644904190405,-0.782153815388409,-0.573165649809084,0.520747573798879,1.37888072118392,-0.104898896537216,-0.637929222870809
0.555329303781979,-0.0390810723306443,-0.691021050201563,-0.801095765621942,1.30054329852141,0.230624150425884,1.0209751364465,0.688789558825272,0.0997615645541363,-0.747870264911557,-0.0276069220317888,0.0369350114949357,1.31886840105385,-0.232879569380995,0.490162584057534,-0.446514395935856,0.169625901661189,-1.15412654297665,-0.125675410350986,-0.735865758283858,-0.511406131984299,0.586595421597023,0.544134797302407,-0.446457797660805,-0.692165868114418,0.457982851338723,1.10762679563792,0.23652254473295,-0.072761197811712,-0.708913613843169,0.609013536057098,0.857837359119948,-0.415405974097201,0.125297122417868,-0.575282920315556,2.04792591717561,-0.626583097582097,-0.469878519395982,-0.837808640161855,-0.68760760637119,1.33905820134652,-0.587079563102723,0.126366912626272,-0.0977928122642288,0.577924958703834,0.0853732932613845,-0.65306632717546,-0.712153265574282,-1.06559012728955,-1.83269059338001,-0.438097633257928,-0.502200855910593,-0.504320750333576,0.87462347915364,0.405912855577227,-0.485084085827942,-0.0214264244719549,-0.419902502486511,-0.274590720157591,-0.272015534998351,-0.350090128631118,0.555717533434213,0.0826583855439183,-0.687395490015781,-0.505210959284368,-0.395227371013135,-0.379088463588461,-0.275867569338559,-0.907898116689685,-0.101778639167409,-0.960113486966476,-0.37612115939345,-0.526605975174733,0.240299949642701,-1.08533748642208,0.0454954764756913,-0.577219371410252
-0.472372206915345,0.967559964658056,-0.731797172105799,-0.801095765621942,-0.493679793482377,-0.617923761752398,-0.50415278922165,0.95052138641939,0.0997615645541363,-0.61721823068002,-0.213009198413696,0.170824428164077,0.979742961801728,-0.277875682423113,0.346777105548269,-0.733919747637911,-0.63933749313827,0.0983906158311097,-0.209023551519311,-0.0660272700045442,-0.236629930655873,0.131920622621577,0.272408121755338,0.0254789980255615,-0.350262938525537,0.569167424837242,-0.148221606027254,0.797494230753849,-1.01294639687748,-0.908628164460748,1.13226371921043,1.1285100767849,-0.327879880479627,-0.444681944267337,-0.575282920315556,0.281258514025856,-0.829644399439892,-0.944217910811547,-0.794052753421248,0.523416970205261,-0.724514582371064,0.023064643625155,-0.218663430835476,0.0422561534475061,0.883052502276365,-0.605640690852778,-0.857811445965604,-0.916228806104461,-0.617733407124374,-1.47102755639379,-0.334114638459357,-0.410865580519784,-0.456961810281645,0.824720976944731,0.547042229886911,0.87827999680742,0.773344436755194,-0.358146440571713,-0.517571135498151,-0.474874578047968,0.752147840509493,0.917040118230166,-0.509881501838328,-0.687395490015781,-0.505210959284368,-0.838382138511166,-0.379088463588461,-0.275867569338559,2.08922955752012,-0.197552638855916,-0.368084745325421,-0.714481706055916,-0.340367276637327,0.193558678950005,-1.08533748642208,-0.932067948108205,-0.759348925791924
-0.536603551333928,0.967559964658056,-0.691021050201563,-0.724503663349081,-0.167457413118051,-0.448214179316742,-0.580409185505057,0.0998929467385071,0.0997615645541363,-0.421240179332714,-0.213009198413696,-0.0969544051742057,0.437142258998341,-0.142887343296758,1.78063189064092,-0.791400817978322,-0.369683028205117,0.245745575690847,0.541109718995617,-0.735865758283858,-0.589913618078135,-0.171195910028721,0.109372116427096,0.497415793711928,-0.487024110361089,2.34812060081353,-0.901730647026358,1.19017441096848,-1.30675427158554,-0.708913613843169,0.0110133267390087,-0.0895171527073737,-0.590458161332349,-0.765295169277766,-0.629449169306306,-1.67469468231851,-0.829644399439892,-0.469878519395982,-0.837808640161855,-0.309162426191049,-0.724514582371064,-0.658861234482474,0.0113567981390231,0.147292877731307,0.822026993561858,-0.443049165178857,-0.65306632717546,-0.957043914210497,-0.468447833735984,-2.43546232169038,-0.386106135858643,-0.456533218215189,-0.504320750333576,1.1740384924071,0.547042229886911,1.00222218613791,1.09125278124605,-0.481658564401309,-0.0923554086521717,-0.170586013473542,0.928505915571991,0.646048179633202,-0.382908668827847,-0.534481151581308,-0.505210959284368,-0.661120231511954,-0.379088463588461,-1.3094452242597,-0.643445674847643,-0.580648637609941,-0.368084745325421,-0.985170143385888,-0.619725324443436,0.660971385876967,0.146771617380922,0.87266452804668,-0.516509519949694
-0.632950567961802,-0.116514998252852,0.450710363117039,0.998818637790283,0.811209727974925,0.570043315297197,0.410923966179239,-1.01246732053649,0.0997615645541363,0.819954145866888,0.0650942161591647,-0.364733238512488,-0.919359498010129,0.0370971088717151,0.0600061485297394,-0.159109044233802,0.0797410800168049,-0.122641823958495,-0.292371692687637,-0.438159763493052,0.0774000137194716,-0.272234754245487,-0.271045229338801,-0.0269584237173682,0.196781748816673,0.0688368440939102,-0.0226367658607359,0.18042537613086,-0.0139996228701013,1.22166037546009,-0.811236961073364,-0.833867126285983,-0.109064646435692,-0.444681944267337,0.616374557480953,-0.034217807965171,1.33634282037658,1.13101692663155,0.999938602943668,-0.68760760637119,1.33905820134652,-0.0846078634444706,0.58640737057527,-0.587964192255301,-1.25284030273135,0.857683040212507,-0.550693767780388,0.144964004652472,1.02440790014792,0.819505011185597,-1.37394458644507,-0.182527392042761,-0.362243930177782,-0.32303657386018,-1.07594557467446,-1.10479503248038,0.455436092264334,-0.419902502486511,-1.00353196617927,-1.64131407558327,0.796237359275117,-0.528250220953644,-0.0866387251367235,1.24951946348754,0.682393296260463,0.668344070982141,-0.0461793930180024,0.0686583156351554,0.326213278573177,0.281317359586616,-0.447021910877561,-0.714481706055916,1.14954231166192,-2.37721120914828,0.146771617380922,-1.38325106714693,1.9118845384726
-0.921991617845425,0.657824260969226,1.30700892310599,-0.0351747428933357,-0.412124198391295,-0.363359388098914,-0.50415278922165,-0.816168449840905,0.0997615645541363,1.08125821432996,-0.0276069220317888,0.572492678171501,-1.1228347615614,-0.457860134591587,-0.011686590724893,0.300739518489485,0.439280366594342,0.245745575690847,0.457761577827291,0.60381121827477,-0.589913618078135,-1.18158435219638,-1.35795193152708,-1.02326943683303,1.42763229533664,-0.876232030643493,-0.8389382269431,-0.717129321502579,-0.542853797344598,-0.176341478862961,0.160513379068531,0.722501000287474,-0.590458161332349,-1.12153208595602,-0.033620430408052,0.407449042822267,-0.017399192008714,0.538092687362092,-0.137714452312132,-1.06605278655133,1.33905820134652,-0.658861234482474,1.10395288576789,-1.07813557224637,-1.7410443724474,0.654443633120106,-1.26730168354589,0.96126616677319,0.800479540065335,1.00033652967871,-1.26996159164649,-0.502200855910593,-0.456961810281645,-0.273134071651271,-0.581992764590564,-0.609026275158429,0.0845430236916651,-0.358146440571713,-0.396080927827871,0.336561594150501,0.311252652853248,0.826709472031178,-0.848475723199612,-0.330595367002011,0.638407953462506,-0.74975118501156,-0.379088463588461,0.413184200608871,0.149911650678483,-0.389100638232928,-0.131273248668999,0.875812863257675,-0.43348662590603,0.427265032413486,1.37888072118392,-0.0673003032839891,-0.39508981702858
